"id","MOSTYPE","MAANTHUI","MGEMOMV","MGEMLEEF","MOSHOOFD","MGODRK","MGODPR","MGODOV","MGODGE","MRELGE","MRELSA","MRELOV","MFALLEEN","MFGEKIND","MFWEKIND","MOPLHOOG","MOPLMIDD","MOPLLAAG","MBERHOOG","MBERZELF","MBERBOER","MBERMIDD","MBERARBG","MBERARBO","MSKA","MSKB1","MSKB2","MSKC","MSKD","MHHUUR","MHKOOP","MAUT1","MAUT2","MAUT0","MZFONDS","MZPART","MINKM30","MINK3045","MINK4575","MINK7512","MINK123M","MINKGEM","MKOOPKLA","PWAPART","PWABEDR","PWALAND","PPERSAUT","PBESAUT","PMOTSCO","PVRAAUT","PAANHANG","PTRACTOR","PWERKT","PBROM","PLEVEN","PPERSONG","PGEZONG","PWAOREG","PBRAND","PZEILPL","PPLEZIER","PFIETS","PINBOED","PBYSTAND","AWAPART","AWABEDR","AWALAND","APERSAUT","ABESAUT","AMOTSCO","AVRAAUT","AAANHANG","ATRACTOR","AWERKT","ABROM","ALEVEN","APERSONG","AGEZONG","AWAOREG","ABRAND","AZEILPL","APLEZIER","AFIETS","AINBOED","ABYSTAND","CARAVAN"
"790","41","1","4","2","10","1","5","1","3","6","1","3","0","3","6","0","2","7","4","0","2","2","0","3","0","2","6","2","0","2","7","6","1","2","6","3","0","0","9","0","0","5","4","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"791","33","2","4","2","8","0","5","1","4","8","1","0","0","1","8","0","4","5","0","0","0","5","2","2","0","2","3","5","0","2","7","5","4","0","9","0","1","7","2","1","0","4","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"792","1","1","4","3","1","1","5","1","3","6","1","2","0","2","7","8","1","1","6","0","0","2","2","1","5","3","2","1","0","0","9","7","2","1","5","4","0","1","4","5","1","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"793","24","1","3","2","5","0","1","0","8","3","2","4","3","2","5","0","1","8","0","0","0","1","4","5","0","1","0","5","4","8","1","4","0","5","8","1","8","1","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"794","6","1","3","3","2","1","4","2","4","9","0","0","0","4","5","5","3","2","5","0","0","2","2","1","5","2","2","2","0","0","9","7","2","0","2","7","0","2","3","3","2","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"795","25","1","2","4","6","2","7","1","1","5","0","4","3","2","4","3","2","4","4","3","0","3","1","1","3","2","3","1","3","6","3","3","4","3","3","6","5","2","0","0","3","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796","23","1","2","3","5","3","2","1","3","5","2","2","2","5","2","2","4","4","2","2","0","2","3","1","3","2","0","4","0","6","3","7","0","2","6","3","5","0","0","4","0","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"797","29","1","3","3","7","2","3","2","4","5","2","3","1","3","5","1","1","8","1","0","0","7","1","1","0","1","1","5","3","1","8","5","2","3","6","3","1","7","1","1","1","3","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"798","33","1","3","2","8","0","4","0","5","9","0","0","0","2","7","1","1","8","1","0","0","2","6","2","1","1","1","5","4","3","6","6","1","2","7","2","3","5","2","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"799","41","1","3","3","10","2","7","0","0","9","0","0","1","4","4","0","5","4","3","0","0","5","0","2","1","1","5","3","1","1","8","7","2","0","7","2","1","5","2","0","1","4","4","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"800","11","1","3","2","3","1","5","2","3","8","1","1","1","4","4","1","6","3","2","0","0","3","5","1","2","1","2","5","1","1","8","8","0","1","7","2","2","5","3","0","0","4","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"801","37","1","2","2","8","0","4","0","5","5","2","2","1","5","3","1","5","3","1","0","1","7","1","1","1","4","2","3","0","1","8","6","2","1","4","5","2","3","4","1","0","4","4","2","0","0","0","0","0","0","0","0","0","0","6","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"802","34","1","3","3","8","1","4","1","4","7","1","2","0","6","3","0","6","3","4","0","0","2","2","1","0","5","0","4","0","3","6","6","2","1","5","4","0","9","0","0","0","3","6","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"803","33","1","2","4","8","2","5","0","3","9","0","0","0","6","3","0","5","4","2","0","0","7","0","0","2","3","2","4","0","3","6","7","0","2","6","3","2","4","4","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"804","39","1","3","3","9","2","7","0","0","8","1","1","1","4","5","0","6","3","2","2","0","4","2","1","2","5","1","3","1","0","9","7","2","1","2","7","0","6","3","1","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"805","36","1","2","3","8","1","4","1","4","6","2","3","3","4","3","1","4","5","1","1","0","3","2","4","1","2","2","5","1","5","4","6","1","3","7","2","3","4","3","1","0","3","3","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"806","3","1","1","5","1","1","4","1","4","7","1","2","8","1","1","0","3","6","5","0","0","2","0","2","5","3","1","1","0","1","8","6","2","1","5","4","4","1","1","4","0","6","6","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"807","38","1","2","2","9","0","3","1","5","8","0","1","4","1","5","1","1","7","2","0","0","2","3","3","1","0","1","2","6","9","0","7","0","2","9","0","7","2","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"808","35","1","4","4","8","1","4","1","4","6","0","3","2","2","5","0","0","9","2","1","1","3","3","2","0","4","5","0","0","3","6","6","1","2","6","3","0","9","0","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"809","33","1","3","3","8","0","4","1","4","7","0","2","2","3","5","0","2","7","0","0","3","0","3","3","2","0","2","3","4","3","6","5","2","3","7","2","5","4","0","0","0","2","3","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"810","13","1","3","4","3","0","2","4","4","7","0","2","4","0","5","4","0","5","2","0","0","4","1","3","0","0","5","3","3","9","0","7","0","2","6","3","6","0","3","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"811","34","1","5","2","8","0","8","1","0","9","0","0","0","1","8","1","5","4","2","2","0","4","1","2","2","2","2","4","0","0","9","5","4","0","7","2","0","7","2","0","0","4","6","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"812","38","1","3","2","9","0","6","3","0","9","0","0","0","4","5","2","4","4","2","2","0","4","2","1","2","3","2","4","0","9","0","7","0","2","6","3","2","5","3","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"813","38","1","3","2","9","0","3","1","5","8","0","1","1","1","7","2","3","5","2","0","0","2","3","3","2","0","2","4","3","9","0","7","0","2","9","0","4","5","0","0","0","3","4","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"814","1","1","4","3","1","1","5","1","3","6","1","2","0","2","7","8","1","1","6","0","0","2","2","1","5","3","2","1","0","0","9","7","2","1","5","4","0","1","4","5","1","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"815","23","1","2","2","5","2","2","2","5","5","1","4","3","4","3","0","6","3","1","0","0","4","3","2","1","2","4","3","0","3","6","5","1","3","8","1","3","5","2","0","0","3","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"816","8","2","3","3","2","0","5","2","3","7","1","2","2","3","5","3","4","3","4","0","0","4","1","0","4","2","2","2","0","1","8","8","0","1","6","3","0","5","4","0","0","4","7","2","0","0","6","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"817","2","1","2","5","1","0","9","0","0","9","0","0","0","7","2","6","3","0","6","2","0","2","0","0","7","2","0","0","0","0","9","9","0","0","0","9","2","3","3","2","1","5","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"818","8","1","3","3","2","1","4","1","4","7","2","1","0","3","6","2","5","2","5","1","0","3","1","1","3","2","3","1","1","1","8","6","0","3","4","5","1","1","6","2","1","6","7","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"819","24","1","2","2","5","0","3","2","5","2","2","6","3","3","3","3","4","3","3","0","0","0","0","6","1","2","2","4","2","9","0","3","0","6","8","1","7","1","1","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"820","41","1","4","2","10","1","5","1","3","6","1","3","0","3","6","0","2","7","4","0","2","2","0","3","0","2","6","2","0","2","7","6","1","2","6","3","0","0","9","0","0","5","4","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"821","9","1","4","3","3","1","3","2","4","6","1","3","2","2","6","3","4","3","1","1","0","3","2","4","1","2","2","4","1","8","1","7","1","2","8","1","2","6","2","0","0","3","4","0","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"822","23","1","1","3","5","0","5","0","5","0","6","3","7","2","1","0","5","4","2","0","0","4","2","2","1","1","4","1","4","9","0","5","3","3","9","0","5","2","3","0","0","3","3","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"823","9","1","3","3","3","0","5","0","4","7","2","0","0","2","7","2","5","3","2","0","0","4","2","2","2","2","4","2","1","8","1","9","0","0","5","4","2","4","3","2","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"824","18","1","1","2","4","1","2","1","6","2","2","7","7","1","2","3","6","1","2","1","0","6","1","2","2","4","3","1","0","6","3","6","1","3","5","4","4","3","2","1","1","3","2","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"825","31","1","3","2","7","1","2","2","5","5","2","3","1","3","6","1","3","6","0","0","0","3","3","3","0","1","2","6","1","8","1","5","1","4","8","1","3","5","2","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"826","2","1","4","2","1","1","4","1","4","7","1","2","2","4","4","5","4","0","0","5","4","0","0","0","9","0","0","0","0","4","5","6","2","1","5","4","0","0","9","0","0","6","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"827","37","1","2","4","8","0","5","1","4","6","1","3","2","4","3","1","3","6","2","0","1","4","3","2","1","2","2","4","2","4","5","4","0","5","7","2","5","2","2","1","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"828","12","1","3","2","3","0","4","0","5","9","0","0","0","2","7","3","3","4","3","0","0","3","3","2","3","3","0","4","0","9","0","9","0","0","6","3","0","6","2","2","0","4","7","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"829","33","1","3","3","8","1","5","1","3","7","1","2","2","3","5","2","4","4","3","1","2","2","2","1","3","2","3","3","1","3","6","6","2","1","5","4","3","2","3","2","1","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"830","23","1","1","2","5","0","6","1","2","1","2","6","6","2","1","4","4","2","1","0","0","6","1","3","1","3","4","2","0","9","0","5","1","3","5","4","4","2","3","0","0","3","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"831","33","1","2","4","8","0","8","0","1","7","0","2","0","7","2","0","4","5","0","1","0","2","6","2","0","1","2","7","1","1","8","7","2","0","7","2","0","6","3","0","0","4","3","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"832","24","1","3","2","5","0","2","3","5","6","1","3","2","2","5","2","2","6","0","0","0","3","2","4","0","2","2","5","1","8","1","6","2","2","9","0","5","3","1","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"833","13","1","4","2","3","2","4","1","3","7","1","1","1","2","6","3","4","2","3","0","0","4","2","1","3","3","3","2","0","2","7","9","0","0","5","4","2","3","5","0","0","4","6","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"834","12","2","4","2","3","2","4","2","2","9","0","0","0","0","8","2","4","4","2","0","0","7","1","0","0","3","4","3","0","2","7","9","0","0","9","0","0","0","4","5","0","8","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"835","2","1","2","4","1","0","5","2","2","7","0","2","2","5","3","0","0","9","0","0","0","2","7","0","0","0","0","9","0","5","4","9","0","0","9","0","5","4","0","0","0","3","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"836","35","1","2","3","8","0","0","2","7","4","3","3","3","2","4","5","4","0","3","2","0","3","2","0","4","2","2","2","0","9","0","7","0","2","6","3","2","5","3","0","0","4","5","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"837","12","1","3","2","3","0","3","3","3","5","2","2","2","2","5","2","6","2","3","0","0","6","0","2","1","2","5","1","0","0","9","9","0","0","4","5","2","3","5","0","0","4","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"838","9","1","3","2","3","0","3","1","5","8","0","1","1","1","7","2","3","5","2","0","0","2","3","3","2","0","2","4","3","9","0","7","0","2","9","0","4","5","0","0","0","3","4","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"839","26","1","2","5","6","1","4","2","3","3","0","6","5","3","2","2","2","6","2","2","0","3","2","3","1","1","2","4","2","8","1","2","2","5","5","4","7","1","0","0","1","3","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0"
"840","24","1","3","2","5","1","4","2","4","7","1","1","1","3","6","1","2","7","0","0","0","2","5","3","0","1","1","6","3","8","1","5","1","4","7","2","2","5","2","1","0","3","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"841","1","1","3","2","1","2","4","0","4","9","0","0","0","0","9","4","5","0","7","0","0","2","0","0","7","0","2","0","0","0","9","7","2","0","0","9","0","2","7","0","0","5","8","2","0","0","5","0","0","0","0","0","0","0","5","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0"
"842","38","1","4","2","9","0","4","0","5","8","0","1","1","1","8","1","4","5","1","0","0","2","0","7","1","2","2","5","1","8","1","5","4","1","8","1","5","4","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
